Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2021,"Jed Lowrie","OAK",123,332,295,70,39,20,0,11,41,46,33,1,70,2,2,0,4,0,0,0.23728814,4418
2021,"Starlin Castro","WSN",84,257,232,60,43,14,0,3,20,27,21,1,42,0,3,0,5,0,1,0.25862069,4579
2021,"Mike Moustakas","CIN",56,164,148,35,18,11,0,6,20,21,13,0,35,1,2,0,5,0,0,0.23648649,4892
2021,"Jason Heyward","CHC",97,279,255,53,32,12,2,7,27,22,22,1,53,2,0,0,4,5,0,0.20784314,4940
2021,"Giancarlo Stanton","NYY",135,408,366,100,59,16,0,25,44,71,39,1,115,0,3,0,15,0,0,0.27322404,4949
2021,"Asdrubal Cabrera","2 Tms",91,229,200,43,26,12,0,5,21,26,24,0,55,2,3,0,6,0,0,0.215,4962
2021,"Stephen Vogt","2 Tms",71,190,169,29,17,5,1,6,14,18,20,2,42,0,1,0,2,0,0,0.17159763,5000
2021,"Josh Donaldson","MIN",123,376,317,77,43,21,0,13,47,44,49,1,73,3,7,0,16,0,0,0.24290221,5038
2021,"Justin Upton","LAA",83,255,229,47,27,10,0,10,32,26,22,0,76,0,3,0,7,3,1,0.20524017,5222
2021,"Justin Turner","LAD",144,435,374,107,75,15,0,17,57,57,46,0,71,10,5,0,10,1,0,0.28609626,5235
2021,"Robbie Grossman","DET",141,465,385,85,52,17,1,15,63,40,71,3,113,5,3,1,2,17,3,0.22077922,5254
2021,"Sandy Leon","MIA",67,155,145,24,17,3,0,4,12,13,6,0,53,2,2,0,1,0,0,0.16551724,5273
2021,"Brandon Crawford","SFG",132,399,348,111,66,24,3,18,67,63,44,6,67,5,2,0,6,10,0,0.31896552,5343
2021,"Freddie Freeman","ATL",151,503,429,136,92,19,1,24,95,63,69,15,76,4,1,0,7,6,2,0.31701632,5361
2021,"Juan Lagares","LAA",88,208,198,45,32,9,1,3,20,27,7,0,52,0,0,3,5,1,0,0.22727273,5384
2021,"Jose Altuve","HOU",142,471,414,115,70,20,1,24,79,62,50,2,64,3,4,0,8,2,1,0.27777778,5417
2021,"Ji-Man Choi","TBR",78,227,188,46,26,9,0,11,31,40,38,0,57,1,0,0,5,0,0,0.24468085,5452
2021,"Abraham Almonte","ATL",54,142,118,28,13,10,0,5,17,17,23,0,29,0,1,0,0,1,1,0.23728814,5486
2021,"Marwin Gonzalez","2 Tms",82,219,192,34,26,5,0,3,18,19,16,0,64,9,1,1,5,3,2,0.17708333,5497
2021,"Kyle Higashioka","NYY",58,142,129,20,8,7,0,5,12,13,13,0,43,0,0,0,4,0,0,0.15503876,5517
2021,"Avisail Garcia","MIL",126,387,357,92,59,10,0,23,47,67,18,1,97,8,4,0,9,7,2,0.25770308,5760
2021,"Wilmer Flores","SFG",122,287,250,62,40,9,1,12,37,34,31,0,32,3,3,0,8,1,0,0.248,5827
2021,"Leury Garcia","CHW",116,335,291,76,54,15,3,4,46,34,34,0,64,3,2,5,8,4,2,0.26116838,5913
2021,"Jean Segura","PHI",124,384,351,98,72,16,2,8,50,37,21,0,56,8,3,1,11,6,2,0.27920228,5933
2021,"Didi Gregorius","PHI",97,302,279,63,38,13,2,10,29,40,18,1,48,1,4,0,6,3,0,0.22580645,6012
2021,"Eduardo Escobar","2 Tms",141,440,400,95,54,17,5,19,53,65,39,0,104,0,1,0,1,1,0,0.2375,6153
2021,"J.D. Martinez","BOS",139,407,366,106,55,31,1,19,58,63,34,0,105,3,3,0,12,0,0,0.28961749,6184
2021,"Alcides Escobar","WSN",71,245,226,66,49,11,2,4,36,24,12,0,37,3,2,2,2,3,0,0.2920354,6310
2021,"Freddy Galvis","2 Tms",98,276,244,56,38,8,1,9,34,24,22,1,57,5,2,2,3,0,0,0.2295082,6609
2021,"Martin Maldonado","HOU",111,300,260,40,24,9,0,7,27,18,36,1,90,3,1,0,5,0,0,0.15384615,6887
2021,"Yadier Molina","STL",119,393,368,91,72,11,0,8,33,50,17,1,68,5,2,0,15,3,0,0.24728261,7007
2021,"Salvador Perez","KCR",152,481,448,117,67,20,0,30,59,85,20,3,130,10,3,0,9,1,0,0.26116071,7304
2021,"Travis d'Arnaud","ATL",57,181,170,36,20,10,0,6,16,24,9,0,46,1,1,0,6,0,0,0.21176471,7739
2021,"Miguel Rojas","MIA",121,376,353,86,60,18,3,5,45,30,20,0,56,2,0,1,8,9,2,0.24362606,7802
2021,"Charlie Blackmon","COL",142,424,378,100,65,21,4,10,55,60,35,1,66,8,3,0,8,1,0,0.26455026,7859
2021,"Eric Sogard","CHC",69,135,127,33,25,6,1,1,15,8,6,1,26,0,2,0,3,2,1,0.25984252,7927
2021,"Matt Carpenter","STL",117,226,189,34,19,11,1,3,16,20,31,1,68,6,0,0,1,2,0,0.17989418,8090
2021,"Josh Harrison","2 Tms",132,396,359,98,66,25,2,5,43,35,25,0,56,9,3,0,6,6,5,0.2729805,8202
2021,"Kurt Suzuki","LAA",62,137,120,25,19,5,0,1,10,7,8,0,27,5,3,1,2,0,0,0.20833333,8259
2021,"Ehire Adrianza","ATL",87,151,132,33,20,7,2,4,21,21,13,0,33,2,3,1,2,0,0,0.25,8418
2021,"Donovan Solano","SFG",88,221,194,52,38,12,0,2,18,15,18,1,41,6,3,0,4,1,0,0.26804124,8623
2021,"Elvis Andrus","OAK",138,360,334,90,66,19,2,3,42,27,19,0,49,4,2,1,11,9,2,0.26946108,8709
2021,"Lorenzo Cain","MIL",72,208,189,52,36,9,0,7,25,24,16,0,37,2,1,0,3,6,1,0.27513228,9077
2021,"Buster Posey","SFG",108,335,289,81,55,14,0,12,45,38,44,0,65,1,1,0,10,0,0,0.28027682,9166
2021,"Paul Goldschmidt","STL",155,541,480,134,85,25,1,23,76,69,54,2,108,3,4,0,10,7,0,0.27916667,9218
2021,"Starling Marte","2 Tms",116,362,317,104,75,19,3,7,63,41,32,2,62,10,2,1,6,31,4,0.32807571,9241
2021,"AJ Pollock","LAD",101,283,259,78,43,20,1,14,31,52,18,1,54,4,2,0,3,6,0,0.3011583,9256
2021,"Brock Holt","TEX",73,218,194,42,26,13,1,2,17,20,22,0,40,1,1,0,3,5,1,0.21649485,9345
2021,"Evan Longoria","SFG",73,209,187,45,24,14,0,7,32,33,20,1,57,0,2,0,7,1,0,0.24064171,9368
2021,"Yan Gomes","2 Tms",91,250,228,50,36,6,1,7,29,30,17,3,53,5,0,0,12,0,0,0.21929825,9627
2021,"Christian Vazquez","BOS",121,338,307,85,64,16,1,4,33,37,26,0,55,2,2,1,9,7,4,0.27687296,9774
2021,"Nolan Arenado","STL",152,530,481,118,62,28,3,25,62,79,41,8,77,3,5,0,16,2,0,0.24532225,9777
2021,"Kyle Seager","SEA",144,436,384,80,37,20,1,22,51,69,46,2,97,4,2,0,4,1,0,0.20833333,9785
2021,"Andrew McCutchen","PHI",136,379,318,59,30,17,0,12,47,48,53,1,96,1,7,0,6,5,1,0.18553459,9847
2021,"DJ LeMahieu","NYY",144,466,409,110,84,17,1,8,62,39,50,1,72,4,3,0,9,4,1,0.26894866,9874
2021,"Brett Gardner","NYY",124,346,292,62,35,14,4,9,38,33,48,0,70,1,5,0,3,4,0,0.21232877,9927
2021,"Darin Ruf","SFG",90,172,149,39,24,7,1,7,24,22,22,0,59,1,0,0,4,1,0,0.26174497,9929
2021,"Wil Myers","SDP",133,360,324,81,51,15,2,13,36,52,33,0,109,0,3,0,6,4,3,0.25,10047
2021,"Max Stassi","LAA",81,242,215,55,36,7,1,11,36,28,18,0,76,8,1,0,7,0,0,0.25581395,10059
2021,"Jonathan Villar","NYM",133,348,308,72,44,11,2,15,44,33,35,2,89,3,0,2,4,9,3,0.23376623,10071
2021,"Tucker Barnhart","CIN",112,329,293,72,49,17,0,6,39,41,27,1,83,7,2,0,8,0,0,0.24573379,10200
2021,"Jose Iglesias","2 Tms",123,354,335,87,62,19,1,5,46,31,12,0,53,6,1,0,5,5,1,0.25970149,10231
2021,"Randal Grichuk","TOR",132,397,373,89,56,16,1,16,41,63,19,0,89,2,3,0,10,0,3,0.2386059,10243
2021,"Brandon Belt","SFG",95,306,264,74,34,13,2,25,54,48,37,3,88,5,0,0,8,1,0,0.28030303,10264
2021,"Rafael Ortega","CHC",96,271,249,80,53,14,2,11,41,33,19,1,50,2,0,1,2,12,5,0.32128514,10323
2021,"Marcell Ozuna","ATL",47,156,140,31,22,4,0,5,14,23,15,0,33,1,0,0,3,0,0,0.22142857,10324
2021,"Enrique Hernandez","BOS",118,352,312,76,42,22,2,10,53,35,30,0,69,7,3,0,3,1,0,0.24358974,10472
2021,"Cesar Hernandez","2 Tms",140,435,389,93,69,14,2,8,56,37,39,2,96,4,3,0,1,1,1,0.23907455,10556
2021,"Gio Urshela","NYY",111,303,287,73,53,9,1,10,29,36,16,0,72,0,0,0,11,0,0,0.2543554,10681
2021,"Corey Dickerson","2 Tms",102,312,289,80,55,15,4,6,37,26,20,1,56,3,0,0,5,6,4,0.27681661,10762
2021,"Jurickson Profar","SDP",128,322,275,68,49,14,2,3,38,27,39,1,50,6,1,1,8,9,4,0.24727273,10815
2021,"Andrelton Simmons","MIN",113,289,265,56,48,7,0,1,26,20,18,0,39,2,1,3,8,1,0,0.21132075,10847
2021,"Adam Duvall","2 Tms",133,413,384,94,48,12,2,32,54,89,22,0,126,4,3,0,7,5,0,0.24479167,10950
2021,"Phil Gosselin","LAA",88,216,203,51,37,9,0,5,25,32,11,0,58,1,1,0,1,2,1,0.25123153,10953
2021,"Kevin Kiermaier","TBR",101,268,236,60,37,14,5,4,42,26,26,2,63,2,4,0,3,6,5,0.25423729,11038
2021,"Kole Calhoun","ARI",48,139,125,34,23,6,0,5,15,13,13,0,31,0,1,0,1,1,0,0.272,11200
2021,"Adam Eaton","2 Tms",77,239,209,43,27,8,2,6,34,27,19,0,60,7,0,4,5,3,0,0.20574163,11205
2021,"Jonathan Schoop","DET",147,478,446,114,80,20,1,13,60,51,22,0,93,5,5,0,10,1,0,0.25560538,11265
2021,"Whit Merrifield","KCR",152,524,483,134,96,28,3,7,67,56,29,0,79,3,9,0,9,22,4,0.27743271,11281
2021,"Jesus Aguilar","MIA",123,376,337,88,54,17,0,17,38,74,29,1,65,1,4,0,9,0,0,0.2611276,11342
2021,"Yasmani Grandal","CHW",87,279,215,50,24,9,0,17,42,46,58,0,61,3,3,0,12,0,0,0.23255814,11368
2021,"Ronald Torreyes","PHI",98,218,202,44,35,4,1,4,17,24,10,1,25,0,1,5,5,2,1,0.21782178,11400
2021,"Gary Sanchez","NYY",114,310,270,52,30,6,1,15,32,35,36,2,91,4,0,0,14,0,0,0.19259259,11442
2021,"Mark Canha","OAK",132,415,338,80,54,13,3,10,63,38,54,0,87,21,2,0,5,6,0,0.23668639,11445
2021,"Odubel Herrera","PHI",114,339,311,82,52,18,2,10,42,39,23,0,51,1,4,0,4,4,1,0.26366559,11476
2021,"Christian Yelich","MIL",109,349,292,79,57,15,0,7,60,39,53,5,75,3,1,0,5,8,3,0.27054795,11477
2021,"Michael A. Taylor","KCR",133,376,344,77,58,10,1,8,42,33,22,0,100,5,4,1,7,10,3,0.22383721,11489
2021,"Manny Machado","SDP",148,477,430,124,77,22,2,23,68,92,36,6,82,1,10,0,8,12,1,0.28837209,11493
2021,"Bryce Harper","PHI",133,409,336,112,47,34,0,31,77,72,66,14,80,3,3,1,8,8,3,0.33333333,11579
2021,"Willson Contreras","CHC",119,351,297,65,37,15,0,13,40,34,38,0,105,14,2,0,8,3,3,0.21885522,11609
2021,"Elias Diaz","COL",99,236,218,54,29,12,1,12,38,31,15,0,33,2,1,0,13,0,0,0.24770642,11680
2021,"Nick Castellanos","CIN",136,430,387,120,68,27,1,24,71,72,31,3,89,6,6,0,15,1,1,0.31007752,11737
2021,"J.T. Realmuto","PHI",124,381,339,92,61,13,4,14,47,59,31,3,90,9,2,0,5,11,3,0.27138643,11739
2021,"Joc Pederson","2 Tms",130,369,331,76,43,14,3,16,46,44,29,0,92,5,4,0,6,2,3,0.22960725,11899
2021,"Joe Panik","2 Tms",86,200,187,44,34,7,0,3,13,18,10,1,25,1,1,1,8,2,0,0.23529412,11936
2021,"Travis Shaw","2 Tms",78,203,181,38,21,9,0,8,17,37,18,0,56,2,1,1,1,0,0,0.20994475,11982
2021,"Jon Berti","MIA",72,167,146,35,25,7,1,2,23,13,16,0,37,3,1,1,5,7,1,0.23972603,12037
2021,"Niko Goodrum","DET",83,217,195,36,20,8,1,7,25,23,18,0,74,3,1,0,5,8,3,0.18461538,12092
2021,"Max Kepler","MIN",115,361,311,72,35,17,3,17,54,46,43,3,70,3,4,0,2,8,0,0.23151125,12144
2021,"Nick Ahmed","ARI",118,315,291,60,43,15,0,2,22,24,21,2,75,1,0,2,7,3,1,0.20618557,12147
2021,"Eddie Rosario","2 Tms",102,292,266,68,38,16,2,12,33,39,22,0,41,1,3,0,4,8,1,0.2556391,12155
2021,"Austin Barnes","LAD",60,152,134,29,19,7,0,3,18,17,16,1,37,2,0,0,5,0,0,0.21641791,12158
2021,"Ben Gamel","2 Tms",105,292,243,61,39,13,2,7,35,19,46,2,77,1,2,0,5,2,6,0.25102881,12160
2021,"Xander Bogaerts","BOS",135,390,346,104,61,26,1,16,56,49,34,1,68,5,5,0,10,5,0,0.30057803,12161
2021,"Miguel Sano","MIN",126,358,319,69,24,20,0,25,47,57,36,2,133,2,1,0,9,1,1,0.21630094,12164
2021,"Maikel Franco","BAL",96,272,256,55,33,13,0,9,16,34,13,0,42,2,1,0,9,0,0,0.21484375,12179
2021,"Jorge Alfaro","MIA",83,224,210,50,41,7,1,1,18,19,9,0,70,5,0,0,4,8,0,0.23809524,12180
2021,"Rougned Odor","NYY",93,250,225,43,24,10,0,9,28,27,17,2,74,7,0,1,1,0,1,0.19111111,12282
2021,"Jace Peterson","MIL",89,248,211,51,34,10,1,6,32,25,33,0,54,3,1,0,1,8,0,0.24170616,12325
2021,"Tommy La Stella","SFG",70,216,195,49,31,10,1,7,24,25,17,1,23,1,1,0,4,0,0,0.25128205,12371
2021,"Kevin Pillar","NYM",95,222,204,46,28,7,2,9,28,36,9,0,55,9,0,0,5,4,2,0.2254902,12434
2021,"Curt Casali","SFG",64,175,151,37,23,9,1,4,19,22,20,3,48,3,0,1,3,0,0,0.24503311,12510
2021,"Kolten Wong","MIL",103,345,307,80,44,26,0,10,52,33,24,1,61,12,2,0,1,9,1,0.26058632,12532
2021,"Marcus Semien","TOR",158,529,475,130,63,31,1,35,89,72,49,0,103,2,3,0,8,13,1,0.27368421,12533
2021,"C.J. Cron","COL",136,397,338,91,51,19,1,20,48,62,45,1,83,10,4,0,10,0,0,0.26923077,12546
2021,"Eugenio Suarez","CIN",134,421,371,77,35,17,0,25,56,65,40,0,118,6,4,0,9,0,1,0.20754717,12552
2021,"Trevor Story","COL",135,434,381,89,51,21,2,15,55,48,40,2,109,9,4,0,6,18,4,0.2335958,12564
2021,"Alex Dickerson","SFG",102,285,262,60,36,10,2,12,31,34,18,1,71,5,0,0,7,1,0,0.22900763,12649
2021,"Brad Miller","PHI",127,297,254,62,35,8,3,16,43,36,42,2,80,1,0,0,5,1,0,0.24409449,12775
2021,"George Springer","TOR",76,249,221,57,25,15,0,17,47,37,25,1,53,2,1,0,6,2,0,0.25791855,12856
2021,"Brian Goodwin","CHW",67,205,176,44,25,10,1,8,32,23,28,0,40,1,0,0,2,1,0,0.25,12858
2021,"James McCann","NYM",109,284,262,58,44,7,1,6,23,27,19,1,81,1,2,0,8,0,2,0.22137405,12859
2021,"Anthony Rendon","LAA",54,169,150,39,25,10,0,4,18,26,17,1,32,1,1,0,4,0,0,0.26,12861
2021,"Gregory Polanco","PIT",98,276,243,54,32,9,2,11,30,27,28,2,68,1,4,0,3,11,0,0.22222222,12907
2021,"Francisco Lindor","NYM",116,360,306,69,42,11,1,15,51,47,43,3,74,5,3,3,3,6,2,0.2254902,12916
2021,"Brandon Nimmo","NYM",85,266,227,65,43,13,2,7,37,21,35,0,52,3,0,1,3,5,4,0.28634361,12927
2021,"Phillip Evans","PIT",69,173,152,29,21,4,0,4,16,10,18,0,38,3,0,0,3,0,0,0.19078947,12950
2021,"Austin Hedges","CLE",83,220,202,36,25,5,0,6,23,24,10,1,61,1,2,5,7,1,0,0.17821782,12976
2021,"Michael Perez","PIT",68,197,184,26,11,7,1,7,17,21,11,1,60,2,0,0,4,0,1,0.14130435,12977
2021,"Javier Baez","2 Tms",132,403,375,96,60,12,2,22,50,66,15,1,141,9,3,0,9,8,4,0.256,12979
2021,"Jackie Bradley Jr.","MIL",119,350,322,52,31,14,2,5,33,23,18,0,108,9,1,0,5,5,1,0.16149068,12984
2021,"Teoscar Hernandez","TOR",137,454,421,115,78,17,0,20,63,78,28,1,120,6,0,0,4,9,1,0.27315914,13066
2021,"Josh Bell","WSN",135,386,347,93,57,17,1,18,55,62,35,2,76,2,2,0,15,0,0,0.26801153,13145
2021,"Jorge Polanco","MIN",142,433,390,104,59,20,1,24,64,66,37,0,84,2,4,0,2,8,6,0.26666667,13152
2021,"Mike Zunino","TBR",96,246,219,33,13,3,0,17,38,32,20,0,96,6,1,0,5,0,0,0.15068493,13265
2021,"Max Muncy","LAD",132,432,363,87,39,22,1,25,73,67,63,4,94,5,1,0,4,2,1,0.23966942,13301
2021,"Jake Lamb","2 Tms",52,144,120,23,13,3,0,7,22,16,20,0,41,2,2,0,4,0,0,0.19166667,13329
2021,"Omar Narvaez","MIL",120,373,325,94,65,19,0,10,48,42,37,3,68,5,6,0,11,0,0,0.28923077,13338
2021,"Tyler Naquin","CIN",124,384,350,99,56,23,2,18,45,64,27,1,88,4,3,0,8,3,1,0.28285714,13359
2021,"Erik Gonzalez","PIT",60,156,152,31,25,5,1,0,12,9,3,0,29,0,1,0,3,2,0,0.20394737,13369
2021,"Christian Walker","ARI",106,303,280,69,44,14,1,10,36,37,20,0,79,2,1,0,5,0,0,0.24642857,13419
2021,"Tom Murphy","SEA",72,152,135,23,17,3,0,3,15,12,14,0,49,0,2,0,3,0,0,0.17037037,13499
2021,"Jose Ramirez","CLE",141,425,362,92,42,20,5,25,77,73,53,6,59,6,4,0,6,21,3,0.25414365,13510
2021,"Jesse Winker","CIN",107,367,321,111,59,30,1,21,64,56,38,1,47,8,0,0,12,1,0,0.34579439,13590
2021,"Patrick Wisdom","CHC",90,257,235,55,27,8,0,20,36,46,17,0,101,4,0,0,6,3,1,0.23404255,13602
2021,"Mookie Betts","LAD",114,403,342,90,49,22,2,17,65,43,47,1,57,10,4,0,4,9,2,0.26315789,13611
2021,"Ketel Marte","ARI",85,259,234,67,44,16,1,6,30,27,24,0,46,0,1,0,5,2,0,0.28632479,13613
2021,"Carson Kelly","ARI",89,225,192,38,27,7,0,4,21,19,25,0,55,5,3,0,8,0,0,0.19791667,13620
2021,"Jeimer Candelario","DET",139,453,396,107,64,28,2,13,51,51,55,1,97,2,0,0,6,0,0,0.27020202,13621
2021,"Corey Seager","LAD",90,285,238,70,42,15,3,10,41,35,42,2,39,3,2,0,4,1,0,0.29411765,13624
2021,"Tyrone Taylor","MIL",75,182,159,35,18,7,3,7,20,33,17,1,37,5,1,0,4,3,1,0.22012579,13675
2021,"Jacob Stallings","PIT",102,276,239,65,45,15,1,4,24,32,35,0,56,2,0,0,6,0,0,0.27196653,13723
2021,"David Dahl","TEX",55,156,146,37,24,9,0,4,17,16,7,0,39,0,2,1,2,2,1,0.25342466,13744
2021,"Chris Taylor","LAD",141,412,355,84,56,12,2,14,62,48,46,1,116,7,3,1,4,8,1,0.23661972,13757
2021,"Travis Jankowski","PHI",63,135,111,27,19,6,1,1,22,9,21,4,23,1,0,1,1,5,0,0.24324324,13768
2021,"Matt Duffy","CHC",86,220,200,59,46,8,0,5,27,25,14,0,48,5,1,0,11,4,1,0.295,13836
2021,"Joey Wendle","TBR",124,367,341,98,60,27,2,9,58,43,17,4,78,7,2,0,6,6,4,0.28739003,13853
2021,"Eric Haase","DET",91,254,231,47,27,8,1,11,27,36,20,0,81,2,1,0,6,1,0,0.2034632,14111
2021,"Joey Gallo","2 Tms",136,398,318,63,29,7,0,27,66,53,77,5,130,2,1,0,6,6,0,0.19811321,14128
2021,"Daniel Vogelbach","MIL",87,224,184,44,28,8,0,8,26,21,40,1,47,0,0,0,4,0,0,0.23913043,14130
2021,"Byron Buxton","MIN",56,168,155,46,18,14,0,14,32,26,9,0,40,4,0,0,0,6,1,0.29677419,14161
2021,"Carlos Correa","HOU",137,418,369,101,58,22,0,21,64,70,43,1,84,2,5,0,10,0,0,0.27371274,14162
